EBS;place_name;country;disease_name;species_name;alert_id;source;href;issue_date;alert_tag;Manualclass;Confirmed ;Empres-i ref;reviewed;sc;sd;cc;cd;ro;long_name;lon;lat;Pointssamplingtool;Safesignal
PadiWeb;Jiangsu ;China;Avian Influenza H5N6;Poultry (domestic);0S50QEW63W;reuters;https://www.reuters.com/article/us-china-health-birdflu/china-reports-h5n6-bird-flu-outbreak-in-jiangsu-province-idUSKCN1NS03T;22-nov-18;;Relevant;;;;;;;;;;119.407766;32.396855;131;48,63
PadiWeb;Yunnan;China;Avian Influenza H5N6;Poultry (domestic);ER1XI2UREX;globaltimes;http://www.globaltimes.cn/content/1128555.shtml;22-nov-18;;Relevant;;;;;;;;;;102.0;25.0;101;60,39
PadiWeb;Yunnan;China;Avian Influenza H5N6;Poultry (domestic);3172eedbbc;go6ble.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEMHyn5_gBsicAETs21hiZZatOnng&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=zLT3W9GgJMz9zAa5xLOgCw&url=http://www.globaltimes.cn/content/1128555.shtmlglogcAE;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEMHyn5_gBsicAETs21hiZZatOnng&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=zLT3W9GgJMz9zAa5xLOgCw&url=http://www.globaltimes.cn/content/1128555.shtml;22-nov-18;;Relevant;;;;;;;;;;102.0;25.0;101;60,39
PadiWeb;Jiangsu ;China;Avian Influenza H5N6;Poultry (domestic);ae27f3ba54;vnexpress international;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHzpVH0MMq0uRMY2ef1mlh1iiu9_A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780111406277&ei=3bP3W_jjC5DzzQaGp7OgCw&url=https://www.reuters.com/article/us-china-health-birdflu/china-reports-h5n6-bird-flu-outbreak-in-jiangsu-province-idUSKCN1NS03T;23-nov-18;;Relevant;;;;;;;;;;119.407766;32.396855;131;48,63
PadiWeb;Jiangsu ;China;Avian Influenza H5N6;Poultry (domestic);fa5b050222;straitstimes;https://www.straitstimes.com/asia/east-asia/china-reports-h5n6-bird-flu-outbreak-in-jiangsu-province;23-nov-18;;Relevant;;;;;;;;;;119.407766;32.396855;131;48,63
PadiWeb;Chungcheong Province;South Korea;Avian Influenza H5;wild birds;bc3229c1c5;koreaherald;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEAHRnfZ41yroW6EI7tKH_uKXeHgw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780111796269&ei=XQX5W9j_O8zmzQaC7oOQAQ&url=http://www.koreaherald.com/view.php?ud%3D20181123000627;23-nov-18;;Relevant;;;;;;;;;;126.6729;36.6593;88;65,49
PadiWeb;Yunlin;Taiwan;Avian Influenza H5N2;Ducks (domestic);2d484d2732;tw/news/asoc/201812080014;http://focustaiwan.tw/news/asoc/201812080014.aspx;8-Dec-18;;Relevant;;;;;;;;;;120.524551;23.699078;222;12,94
PadiWeb;Yunlin;Taiwan;Avian Influenza H5N2;Ducks (domestic);b3c2de34aa;taiwannews;https://www.taiwannews.com.tw/en/news/3592630;8-Dec-18;;Relevant;;;;;;;;;;105.243525;9.990496;243;4,71
PadiWeb;Odisha;India;Avian Influenza H5N1;wild birds;5880149161;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/12/bird-flu-alert-in-bhitarkanika-1910446.html;12-Dec-18;;Relevant;;;;;;;;;;86.431706;20.500401;149;41,57
PadiWeb;Odisha;India;Avian Influenza H5N1;wild birds;8511500c73;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/12/bird-flu-alert-in-bhitarkanika-1910446.html;12-Dec-18;;Relevant;;;;;;;;;;86.431706;20.500401;149;41,57
PadiWeb;Puri;India;Avian Influenza H5N1;wild birds;9b2c677a23;odyshabytes;http://www.odishabytes.com/bird-flu-scare-adri-team-to-visit-chilika-lake/;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza;Poultry (domestic);9KVYJ39GE9;obtshanewsinsight;https://odishanewsinsight.com/odisha/bird-flu-scare-grips-puri-village-eggs-off-school-meal/;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);672f9e80da;buisnessinsider;https://www.business-standard.com/article/pti-stories/bird-flu-govt-orders-culling-of-chicken-in-4-villages-in-puri-district-118121300679_1.html;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);838edd672e;telegraphindia;https://www.telegraphindia.com/states/odisha/bird-flu-govt-orders-culling-of-chicken-in-4-villages-in-puri-district/cid/1678666;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);3a27f57729;indiatimes;https://timesofindia.indiatimes.com/city/bhubaneswar/bird-flu-odisha-govt-orders-culling-of-chicken-in-4-villages-in-puri/articleshow/67077881.cms;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);fc8c58f63b;obtshatv;https://odishatv.in/odisha/bird-flu-detected-in-puri-culling-operation-to-be-intensified-339422;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;wild birds;47738356fa;thehindu;https://www.thehindu.com/news/national/other-states/migratory-birds-at-chilika-face-avian-flu-threat/article25736602.ece;13-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;wild birds;61b37241cf;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/14/bird-flu-govt-orders-culling-in-four-puri-villages-from-today-1911385.html;14-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;wild birds;405ada411d;dailypioneer;https://www.dailypioneer.com/2018/state-editions/bird-flu-scare-in-puri--alert-sounded.html;14-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);9a81c93bb8;obtshatv;https://odishatv.in/odisha/bird-flu-outbreak-5-member-team-begins-chicken-culling-in-puri-339668;14-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);e6e40fe619;thehindu;https://www.thehindu.com/news/national/other-states/culling-of-birds-begins-in-puri-district/article25746403.ece;14-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);6a2071e953;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/15/steps-on-to-protect-nalabana-avian-guests-1911793.html;14-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza H5N1;Poultry (domestic);8ecb1f43cd;ndtv;https://www.ndtv.com/india-news/culling-of-chickens-begins-near-chilika-lake-after-bird-flu-hits-odisha-1962922;14-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Ganjam;India;Avian Influenza;Poultry (domestic);7b06de6fe8;timesofindia;https://timesofindia.indiatimes.com/city/bhubaneswar/vaccination-starts-in-ganjam-to-check-bird-flu-outbreak/articleshow/67097711.cms;15-Dec-18;;Relevant;;;;;;;;;;85.047104;19.412971;140;45,1
PadiWeb;Puri;India;Avian Influenza;wild birds;3ab4d24a09;obtshatv;https://odishatv.in/odisha/bird-flu-outbreak-mass-culling-continues-for-second-day-in-puri-339772;15-Dec-18;;Relevant;;;;;;;;;;85.047104;19.412971;140;45,1
PadiWeb;Taipei;India;Avian Influenza H5N2;Poultry (domestic);26b50829fa;focustaiwan;http://focustaiwan.tw/news/asoc/201812160012.aspx;16-Dec-18;;Relevant;;;;;;;;;;121.56368;25.03752;148;41,96
PadiWeb;Puri;India;Avian Influenza;Poultry (domestic);83032e61ff;obtshatv;https://odishatv.in/odisha/bird-flu-situation-remains-grim-in-puri-agriculture-minister-340478;18-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza;Poultry (domestic);2dcde6c239;obtshatv;https://odishatv.in/odisha/bird-flu-outbreak-chicken-culling-operations-intensified-in-puri-340647;19-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza;Poultry (domestic);e1c32faa0a;dailypioneer;https://www.dailypioneer.com/2018/state-editions/bird-flu-situation-grim-in-puri-district-in-odisha.html;19-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza;wild birds;2abd944f1c;downtoearth;https://www.downtoearth.org.in/news/wildlife-biodiversity/chilika-bird-flu-scare-veterinarians-collect-poop-of-migratory-birds-cull-poultry-62558;20-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza;Poultry (domestic);da67626051;obtshatv;https://odishatv.in/odisha/bird-flu-outbreak-culling-operations-continue-in-puri-340896;20-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Puri;India;Avian Influenza;wild birds;L0YOZ67YA6;pragativadi;http://www.pragativadi.com/migratory-birds-of-chilika-not-affected-by-avian-influenza/;21-Dec-18;;Relevant;;;;;;;;;;85.825254;19.807608;97;61,96
PadiWeb;Bihar (Munger);India;Avian Influenza H5N1;Poultry (domestic);2f4a3221f3;timesofindia;https://timesofindia.indiatimes.com/city/patna/bird-flu-culling-of-birds-ordered-in-bihars-munger/articleshow/67195796.cms;21-Dec-18;;Relevant;;;;;;;;;;72.85159;19.10358;102;60
PadiWeb;Groho;India;Avian Influenza H5N1;Poultry (domestic);618fa528f5;indiatimes;https://timesofindia.indiatimes.com/city/patna/govt-launches-surveillance-to-check-bird-flu-in-munger/articleshow/67220341.cms;23-Dec-18;;Relevant;;;;;;;;;;75.707182;29.492833;99;61,18
PadiWeb;Patna;India;Avian Influenza;Peacocks;CCBN624892;yahoo;https://in.news.yahoo.com/patna-zoo-closed-6-peacocks-123700607.html;25-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza;wild birds;NLQ0ZTXT7T;ndtv;https://www.ndtv.com/patna-news/patna-zoo-closed-after-six-peacocks-die-under-mysterious-circumstances-1967861;25-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza;Peacocks;A8NNVO1TO9;indiatoday;https://www.indiatoday.in/india/story/patna-zoo-shuts-down-after-bird-flu-scare-christmas-revellers-greeted-with-closed-gates-1417006-2018-12-25;25-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza;Peacocks;OPSYO4GA8D;thehindu;https://www.thehindubusinessline.com/news/patna-zoo-closed-after-bird-flu-virus-found-in-dead-peacocks/article25826826.ece;25-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;india;Avian Influenza H5N1;Peacocks;Q6OVQRHN25;newindianexpress;http://www.newindianexpress.com/nation/2018/dec/26/bihar-issues-alert-over-bird-flu-outbreak-begins-inspection-of-poultry-farms-disinfection-measures-1916835.html;26-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;india;Avian Influenza H5N1;Peacocks;H3HWIVI27E;deccanherald;https://www.deccanherald.com/national/bird-flu-scare-patna-zoo-709931.html;26-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza H5N1;Peacocks;TRYBG3FKOF;xinhuanet;http://www.xinhuanet.com/english/2018-12/26/c_137698678.htm;26-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza;Peacocks;XBMIRUQ5PI;telegraphindia;https://www.telegraphindia.com/states/jharkhand/ranchi-jamshedpur-zoos-on-bird-flu-alert/cid/1680001;27-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza H5N1;Peacocks;IRYZHBZHBJ;timesofindia;https://timesofindia.indiatimes.com/city/patna/govt-collects-fresh-bird-samples-for-test/articleshow/67277301.cms;27-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza;Peacocks;PB0PKJP6QN;timesofindia;https://timesofindia.indiatimes.com/city/patna/hospitals-put-on-alert-docs-advise-people-to-avoid-eggs/articleshow/67278474.cms;27-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Patna;India;Avian Influenza;Peacocks;V0QMG25XWL;newsnation;https://www.newsnation.in/videos/india/patna-zoo-closed-indefinitely-after-death-of-six-peacocks-by-bird-flu-8/43712;28-Dec-18;;Relevant;;;;;;;;;;85.906508;25.644085;154;39,61
PadiWeb;Sabbah;Malaysia;African Swine Fever;Pigs;2ff429a274;thestar;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG5DmLE6j1mdHC8IjjUur1aEg-SYw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=h09lW6hGz7bMBseXpZAF&url=https://www.thestar.com.my/news/nation/2018/08/04/caution-advised-for-sabahs-poultry-farmers-after-one-bird-flu-case-reported-near-kk/;04-Aug-18;;Irrelevant;;;;;;;;;;116.2287;6.06639;86;66,27
PadiWeb;Sabbah;Brunei;Avian Influenza;Chicken;e6fafc4885;newsinfo;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHz06WlADD0-Y6Na7SP0vWh-JDoVg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779996981487&ei=DedrW4HMOtHtzAaaubSIBw&url=http://newsinfo.inquirer.net/1019167/bird-flu-threat-brunei-halts-poultry-imports-from-sabah;8-Aug-18;;Irrelevant;;;;;;;;;;122.995547;40.99752;92;63,92
PadiWeb;Hong Kong;Hong Kong;African Swine Fever;Pigs;OOHZCRB9OQ;yahoo;https://sg.news.yahoo.com/swine-fever-outbreak-prompts-call-100146234.html;29-Aug-18;;Irrelevant;;;;;;;;;;116.2287;6.06639;86;66,27
PadiWeb;Phnom Penh;Cambodia;Avian Influenza;Birds;58f1deb8b3;khmertimes;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHQTPEBcATFU3NWtsS_1XXlso5P2g&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=vg_YW6jLKMfyzQbDtqKYDg&url=https://www.khmertimeskh.com/50545286/ministry-cautions-against-bird-flu-during-water-festival/;29-oct-18;;Irrelevant;;;;;;;;;;123.42791;41.80261;132;48,24
PadiWeb;Bengaluru;India;Avian Influenza;wild birds;fee0a8b32e;deccanherald;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFUb3R6b5KjZCeytGIAYGM-6RYoMw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xvjfW9DuCtH8zAaJzaP4Ag&url=https://www.deccanherald.com/city/bbmp-suspects-avian-flu-death-701614.html;04-nov-18;;Irrelevant;;;;;;;;;;104.922443;11.568271;154;39,61
PadiWeb;Bengaluru;India;Avian Influenza;wild birds;TXU3MDYE9U;deccanherald;https://www.deccanherald.com/city/bbmp-suspects-avian-flu-death-701614.html;05-nov-18;;Irrelevant;;;;;;;;;;77.667749;12.904455;130;49,02
PadiWeb;Kien Giang;Vietnam ;Avian Influenza H5N1;Poultry (domestic);b1c3506f63;vietnamplus;http://en.vietnamplus.vn/southern-provinces-take-steps-to-control-avian-flu-outbreak/143380.vnp;11-Dec-18;;Irrelevant;;;;;;;;;;77.667749;12.904455;130;49,02
PadiWeb;Taipei;Taiwan;African Swine Fever;Meat;343e287263;focustaiwan;http://focustaiwan.tw/news/asoc/201812140024.aspx;14-Dec-18;;Irrelevant;;;;;;;;;;85.047104;19.412971;140;45,1
PadiWeb;Nayabazaar;India;Avian Influenza H5N1;wild birds;35cbd8ebd6;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/16/crow-deaths-trigger-panic-1912244.html;16-Dec-18;;Irrelevant;;;;;;;;;;121.56368;25.03752;148;41,96
PadiWeb;Odisha;India;Avian Influenza;Poultry (domestic);b7c57ecd1f;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/17/chicken-price-drops-amid-bird-flu-threat-1912638.html;17-Dec-18;;Irrelevant;;;;;;;;;;88.275115;27.279058;102;60
PadiWeb;Putrajaya;Malaysia;Avian Influenza;Chicken;9dd9a1596f;businesstimes;https://www.businesstimes.com.sg/consumer/malaysia-is-on-the-hunt-for-an-egg-cartel;18-Dec-18;;Irrelevant;;;;;;;;;;86.635099;20.409719;149;41,57
PadiWeb;Odisha;India;Avian Influenza;wild birds;c455f6481e;newindianexpress;http://www.newindianexpress.com/states/odisha/2018/dec/21/pakoda-in-egg-out-of-mdm-menu-amid-bird-flu-scare-1914547.html;21-Dec-18;;Irrelevant;;;;;;;;;;101.683853;2.914057;126;50,59
PadiWeb;Sabbah;Malaysia;Avian Influenza;Poultry (domestic);d22d17a9a5;themalaysianinsight;https://www.themalaysianinsight.com/s/120294;21-Dec-18;;Irrelevant;;;;;;;;;;116.2287;6.06639;86;66,27
PadiWeb;Puri;India;Avian Influenza;wild birds;4YT92EIGPR;odyshabytes;http://www.odishabytes.com/avian-influenza-not-found-in-migratory-birds-in-chilika/;21-Dec-18;;Irrelevant;;;;;;;;;;116.232814;6.176285;88;65,49
PadiWeb;Puri;India;Avian Influenza;Poultry (domestic);2959963bfe;odyshabytes;https://odishatv.in/odisha/bird-flu-spiralling-out-of-control-in-puri-341203;21-Dec-18;;Irrelevant;;;;;;;;;;85.25037;19.685321;87;65,88
PadiWeb;Ganjam;India;Avian Influenza;Poultry (domestic);0dbd5bffc1;digitalglobalist;http://digitalglobalist.com/2018/12/22/vaccination-starts-in-ganjam-to-check-bird-flu-outbreak/;23-Dec-18;;Irrelevant;;;;;;;;;;85.25037;19.685321;87;65,88
PadiWeb;Taipei;Taiwan;African Swine Fever;Pigs;HTI09TSRKC;focustaiwan;http://focustaiwan.tw/news/asoc/201812260028.aspx;26-Dec-18;;Irrelevant;;;;;;;;;;85.047104;19.412971;140;45,1
PadiWeb;Liaoning;China;African Swine Fever;Pigs;6OKF9TF8O0;reuters;https://www.reuters.com/article/us-china-swineflu-pigs/china-reports-first-african-swine-fever-outbreak-culls-1000-hogs-idUSKBN1KO0Y8;3-Aug-18;;Irrelevant;;;;;;;;;;121.56368;25.03752;148;41,96
PadiWeb;Shenyang;China;African Swine Fever;Pigs;9019aa6d0e;scmp;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGWBbhDqbvv_kdI_P8mfhWEcA_TPQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779990351051&ei=1PJnW-CwD4_6zAae_LrYAg&url=https://www.reuters.com/article/us-china-swineflu-pigs-government/china-agriculture-ministry-issues-african-swine-fever-outbreak-alert-idUSKBN1KO165;3-Aug-18;;Irrelevant;;;;;;;;;;122.995547;40.99752;92;63,92
PadiWeb;Shenyang;China;African Swine Fever;Pigs;a69268cf98;scmp;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHvxLLoHpuqFdoWuMpnx4vX4376Dw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779990351051&ei=8U9lW5GGGM-2zAbHl6WQBQ&url=https://www.scmp.com/news/china/society/article/2158213/china-culls-pigs-after-reports-first-african-swine-fever-outbreak;3-Aug-18;;Irrelevant;;;;;;;;;;123.42791;41.80261;132;48,24
PadiWeb;Kolkata;China;African Swine Fever;Pigs;0eec3cb582;news18;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG3OgOfHGytp1zxqvfjvq6d44tKDg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779990351051&ei=0HNlW8DnHM-2zAbHl6WQBQ&url=https://www.news18.com/news/world/china-reports-its-first-case-of-african-swine-fever-outbreak-1833593.html;4-Aug-18;;Irrelevant;;;;;;;;;;123.42791;41.80261;132;48,24
PadiWeb;Shenyang;China;African Swine Fever;Pigs;6f9d51bedd;outbreaknewstoday;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFleHLW0D1yfoLCOB1-03EnfWoleQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779990351051&ei=ZKFmW6DyDs-2zAbHl6WQBQ&url=http://outbreaknewstoday.com/african-swine-fever-reported-china-first-reported-case-east-asia-95116/;4-Aug-18;;Irrelevant;;;;;;;;;;123.42791;41.80261;132;48,24
PadiWeb;Liaoning Province;China;African Swine Fever;Pigs;70d34dc780;newsinfo;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEGvIO5z4hIuar_lvRk3tiYyxwvaQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780024964663&ei=J5eHW4DMOq6ezAaUlZCoAg&url=https://www.theepochtimes.com/african-swine-fever-detected-in-south-korea-as-un-warns-of-spread-from-china-to-other-countries_2636337.html;29-Aug-18;;Irrelevant;;;;;;;;;;123.42791;41.80261;132;48,24
PadiWeb;Heilongjiang;China;African Swine Fever;Pigs;20b91a8b65;newsinfo;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGXUupByApBjzxr9RjM4QGJCETqJA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780033954571&ei=idGQW8A-9dzMBoOLi8gI&url=https://www.reuters.com/article/us-china-swinefever/china-reports-new-swine-fever-outbreak-in-heilongjiang-province-idUSKCN1LL0PU;05-sept-18;;Irrelevant;;;;;;;;;;122.995547;40.99752;92;63,92
PadiWeb;Heilongjiang;China;African Swine Fever;Pigs;311770b7e5;xinhuanet;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEVY1USw1Eeh0w3VR9F2Hcajcn6Gg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780033954571&ei=otGQW4jwO66ezAaUlZCoAg&url=http://www.xinhuanet.com/english/2018-09/05/c_137447052.htm;05-sept-18;;Irrelevant;;;;;;;;;;127.999992;48.000005;15;94,12
PadiWeb;Beijing;China;African Swine Fever;Pigs;5573ed3c30;yicaigloba;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHrxCLin-H2BBqwei1JVWW1rAZNQw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=cI3FW4jEIKPbzAa3qpCIBg&url=https://www.yicaiglobal.com/news/african-swine-fever-hits-areas-close-beijing;16-oct-18;;Irrelevant;;;;;;;;;;127.999992;48.000005;15;94,12
PadiWeb;Dabeinong;China;African Swine Fever;Pigs;8345457c7d;scmp;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGIvSeI6nG04b-PqnJiC0s7m2PlHw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780068110781&ei=UY3FW8ixO4P9zQbdio3IBQ&url=https://kfgo.com/news/articles/2018/oct/16/chinas-dabeinong-says-suspected-african-swine-fever-case-on-affiliated-firm-china-securities-journal/;16-oct-18;;Irrelevant;;;;;;;;;;116.391276;39.906217;120;52,94
PadiWeb;Liaoning;China;African Swine Fever;Pigs;02ac55a398;scmp;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEkgkGSCPwWmFxq9k8rHUbs7bZJPA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780068110781&ei=4N7GW4jEIMSi-wah7LXwAw&url=https://www.scmp.com/news/china/society/article/2168782/suspected-african-swine-fever-outbreak-farm-linked-chinas-top;16-oct-18;;Irrelevant;;;;;;;;;;122.995547;40.99752;92;63,92
PadiWeb;Gifu;China;African Swine Fever;Meat;6ef351fa76;kyodonews;https://english.kyodonews.net/news/2018/10/3bea77f54057-african-swine-fever-virus-detected-in-luggage-at-hokkaido-airport.html;22-oct-18;;Irrelevant;;;;;;;;;;122.995547;40.99752;92;63,92
PadiWeb;Gifu;China;African Swine Fever;Meat;de8f510838;mainchi;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFFl-A_UGTV_MfzYjnlnQkQBdK7yA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=hRnQW7DyKIii-waRiK6YBA&url=http://mainichi.jp/english/articles/20181022/p2g/00m/0in/082000c;22-oct-18;;Irrelevant;;;;;;;;;;137.046078;35.786745;59;76,86
PadiWeb;Gifu;China;African Swine Fever;Meat;22284462c6;japantoday;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEymwNxFXOGVGbJHyl69mC8V95Ztg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780073800140&ei=9czOW_jyIIOU-wba75PYCg&url=https://japantoday.com/category/national/african-swine-fever-virus-detected-in-luggage-at-hokkaido-airport;22-oct-18;;Irrelevant;;;;;;;;;;137.046078;35.786745;59;76,86
PadiWeb;Hunan province;China;African Swine Fever;Pigs;4b2c732977;trust.org;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHTWRIjXEr8nCWwVj-iIamHTP-fZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=gUvhW_CtKo3QzQb3vqGYDQ&url=http://www.trust.org/item/20181105090259-f7hk1/;05-nov-18;;Irrelevant;;;;;;;;;;137.046078;35.786745;59;76,86
PadiWeb;Hunan province;China;African Swine Fever;Pigs;1d39264ab0;chanelnewsasia;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWNvRFtdnLjSNLeV5U9or91ZVWJg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780091419296&ei=nOPnW6DXF43QzQb3vqGYDQ&url=https://www.channelnewsasia.com/news/health/china-battles-to-control-african-swine-fever-as-it-reports-50th-case-10899564;05-nov-18;;Irrelevant;;;;;;;;;;111.748706;27.666209;143;43,92
PadiWeb;Hunan province;China;African Swine Fever;Pigs;0b738cc6a4;chanelnewsasia;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHCjHfwVgrkUY_3ac28y6vUTN-8_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780091419296&ei=GzXpW7DvKcWR-waFn57QDg&url=https://www.reuters.com/article/us-china-swinefever/china-battles-to-control-african-swine-fever-as-it-reports-50th-case-idUSKCN1NA0VR;05-nov-18;;Irrelevant;;;;;;;;;;111.748706;27.666209;143;43,92
PadiWeb;Shaanxi;China;African Swine Fever;Pigs;7be82ab6e5;asianage;http://www.asianage.com/life/health/101218/china-reports-new-african-swine-fever-outbreaks-in-shaanxi-guizhou-provinces.html;10-Dec-18;;Irrelevant;;;;;;;;;;111.748706;27.666209;143;43,92
PadiWeb;Shaanxi;China;African Swine Fever;Pigs;ab3390cd29;devdiscourse;https://www.devdiscourse.com/article/agency-wire/283482-health-news-roundup-china-reports-new-african-swine-fever-outbreaks-scientists-to-test-tailor-made-vaccine-tech-to-fight-epidemics;10-Dec-18;;Irrelevant;;;;;;;;;;109.135728;35.88941;71;72,16
PadiWeb;Guangdong;China;African Swine Fever;Pigs;HGIC763ZSF;thepigsite;https://thepigsite.com/news/2018/12/first-asf-outbreak-in-guangdong-may-push-up-market-prices-further;19-Dec-18;;Irrelevant;;;;;;;;;;109.135728;35.88941;71;72,16
